SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
1709,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,17-06-2021 08:30,26.67
1710,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,18-06-2021 08:30,27.94
1711,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,19-06-2021 08:30,5.08
1712,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,20-06-2021 08:30,67.31
1713,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,25-06-2021 08:30,36.83
1714,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,26-06-2021 08:30,3.81
1715,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,27-06-2021 08:30,93.98
1716,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,28-06-2021 08:30,17.78
1717,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,29-06-2021 08:30,142.24
1718,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,30-06-2021 08:30,194.31
1719,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,01-07-2021 08:30,34.29
1720,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,02-07-2021 08:30,72.39
1721,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,03-07-2021 08:30,31.75
1722,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,04-07-2021 08:30,111.76
1723,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,05-07-2021 08:30,8.89
1724,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,08-07-2021 08:30,14.224
1725,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,09-07-2021 08:30,2.54
1726,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,10-07-2021 08:30,16.51
1727,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,11-07-2021 08:30,10.16
1728,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,13-07-2021 08:30,3.81
1729,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,14-07-2021 08:30,40.64
1730,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,15-07-2021 08:30,45.72
1731,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,16-07-2021 08:30,2.54
1732,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,17-07-2021 08:30,111.76
1733,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,18-07-2021 08:30,19.05
1734,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,19-07-2021 08:30,38.1
1735,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,20-07-2021 08:30,22.86
1736,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,22-07-2021 08:30,2.54
1737,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,24-07-2021 08:30,11.43
1738,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,26-07-2021 08:30,16.51
1739,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,29-07-2021 08:30,27.94
1740,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,30-07-2021 08:30,11.43
1741,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,31-07-2021 08:30,15.24
1742,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,01-08-2021 08:30,8.89
1743,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,02-08-2021 08:30,2.54
1744,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,04-08-2021 08:30,48.26
1745,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,07-08-2021 08:30,2.54
1746,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,08-08-2021 08:30,35.56
1747,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,10-08-2021 08:30,1.27
1748,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,11-08-2021 08:30,102.87
1749,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,12-08-2021 08:30,27.94
1750,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,13-08-2021 08:30,120.65
1751,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,14-08-2021 08:30,201.93
1752,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,15-08-2021 08:30,35.56
1753,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,16-08-2021 08:30,7.62
1754,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,17-08-2021 08:30,34.29
1755,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,18-08-2021 08:30,86.36
1756,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,19-08-2021 08:30,54.61
1757,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,20-08-2021 08:30,39.37
1758,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,21-08-2021 08:30,38.1
1759,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,22-08-2021 08:30,63.5
1760,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,23-08-2021 08:30,60.96
1761,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,24-08-2021 08:30,33.02
1762,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,25-08-2021 08:30,21.59
1763,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,26-08-2021 08:30,241.3
1764,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,27-08-2021 08:30,46.99
1765,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,28-08-2021 08:30,34.29
1766,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,29-08-2021 08:30,33.02
1767,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,31-08-2021 08:30,66.04
1768,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,01-09-2021 08:30,15.24
1769,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,02-09-2021 08:30,100.33
1770,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,04-09-2021 08:30,16.51
1771,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,06-09-2021 08:30,1.778
1772,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,07-09-2021 08:30,58.42
1773,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,08-09-2021 08:30,1.27
1774,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,09-09-2021 08:30,19.05
1775,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,14-09-2021 08:30,44.45
1776,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,15-09-2021 08:30,12.7
1777,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,17-09-2021 08:30,24.13
1778,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,18-09-2021 08:30,19.05
1779,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,19-09-2021 08:30,7.62
1780,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,22-09-2021 08:30,3.81
1781,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,03-10-2021 08:30,33.02
1782,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,04-10-2021 08:30,19.05
1783,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,05-10-2021 08:30,34.25
1784,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,19-10-2021 08:30,27.94
1785,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,20-10-2021 08:30,120.65
1786,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,23-11-2021 08:30,5.08
1787,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,27-01-2022 08:30,1.78
1788,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,05-02-2022 08:30,46.99
1789,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,11-02-2022 08:30,22.98
1790,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,26-02-2022 08:30,11.43
1791,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,21-03-2022 08:30,6.096
1792,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,22-03-2022 08:30,133.35
1793,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,02-04-2022 08:30,8.89
1794,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,03-04-2022 08:30,17.78
1795,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,04-04-2022 08:30,81.28
1796,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,05-04-2022 08:30,10.16
1797,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,06-04-2022 08:30,24.13
1798,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,07-04-2022 08:30,33.02
1799,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,09-04-2022 08:30,3.81
1800,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,10-04-2022 08:30,7.62
1801,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,11-04-2022 08:30,21.59
1802,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,12-04-2022 08:30,10.67
1803,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,13-04-2022 08:30,5.08
1804,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,14-04-2022 08:30,138.43
1805,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,15-04-2022 08:30,4.57
1806,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,16-04-2022 08:30,21.59
1807,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,20-04-2022 08:30,13.97
1808,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,23-04-2022 08:30,7.62
1809,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,27-04-2022 08:30,11.43
1810,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,03-05-2022 08:30,16.51
1811,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,07-05-2022 08:30,11.43
1812,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,10-05-2022 08:30,6.35
1813,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,12-05-2022 08:30,2.54
1814,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,13-05-2022 08:30,57.15
1815,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,14-05-2022 08:30,81.28
1816,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,15-05-2022 08:30,53.34
1817,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,16-05-2022 08:30,64.77
1818,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,17-05-2022 08:30,68.58
1819,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,18-05-2022 08:30,30.48
1820,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,19-05-2022 08:30,34.29
1821,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,20-05-2022 08:30,36.83
1822,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,21-05-2022 08:30,16.51
1823,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,27-05-2022 08:30,10.16
1824,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,31-05-2022 08:30,19.05
1825,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,02-06-2022 08:30,36.83
1826,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,03-06-2022 08:30,11.43
1827,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,04-06-2022 08:30,64.77
1828,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,05-06-2022 08:30,19.05
1829,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,06-06-2022 08:30,82.53
1830,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,09-06-2022 08:30,49.53
1831,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,10-06-2022 08:30,6.35
1832,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,11-06-2022 08:30,54.61
1833,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,12-06-2022 08:30,181.61
1834,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,13-06-2022 08:30,19.05
1835,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,14-06-2022 08:30,240
1836,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,15-06-2022 08:30,303.53
1837,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,16-06-2022 08:30,241.3
1838,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,17-06-2022 08:30,163.83
1839,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,18-06-2022 08:30,67.31
1840,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,19-06-2022 08:30,191.77
1841,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,20-06-2022 08:30,16.51
1842,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,21-06-2022 08:30,3.81
1843,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,25-06-2022 08:30,11.684
1844,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,26-06-2022 08:30,24.31
1845,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,27-06-2022 08:30,48.26
1846,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,28-06-2022 08:30,222.25
1847,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,29-06-2022 08:30,57.15
1848,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,30-06-2022 08:30,3.048
1849,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,01-07-2022 08:30,5.08
1850,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,06-07-2022 08:30,1.27
1851,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,11-07-2022 08:30,2.54
1852,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,12-07-2022 08:30,2.54
1853,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,14-07-2022 08:30,1.77
1854,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,15-07-2022 08:30,3.04
1855,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,19-07-2022 08:30,2.54
1856,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,20-07-2022 08:30,1.27
1857,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,21-07-2022 08:30,17.78
1858,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,22-07-2022 08:30,1.01
1859,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,24-07-2022 08:30,15.24
1860,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,26-07-2022 08:30,1.25
1861,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,27-07-2022 08:30,10.16
1862,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,28-07-2022 08:30,1.01
1863,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,29-07-2022 08:30,16.51
1864,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,30-07-2022 08:30,17.78
1865,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,31-07-2022 08:30,24.4
1866,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,01-08-2022 08:30,105.41
1867,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,02-08-2022 08:30,107.95
1868,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,04-08-2022 08:30,21.59
1869,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,05-08-2022 08:30,10.16
1870,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,06-08-2022 08:30,3.81
1871,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,08-08-2022 08:30,3.81
1872,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,11-08-2022 08:30,2.54
1873,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,14-08-2022 08:30,11.43
1874,Basugaon ENDQ,Assam,18,Assam,612,Chirang,Sidli Chirang,-,-,-,-,-,-,-,-,26.45944444,90.42083333,15-08-2022 08:30,2.54
